"row_id","cc_number","crime_date","description","inside_outside","weapon","shooting","post","gender","age","race","ethnicity","location","old_district","new_district","neighborhood","latitude","longitude","premise_type","total_incidents","display_time"
68361,"260902154",2026-09-06,"SHOPLIFTING","I",NA,NA,"126",NA,NA,NA,NA,"1000 FLEET ST","N/A","CENTRAL","HARBOR EAST",39.284097,-76.599797,"SPECIALTY STORE",1,"10:00 PM"
68362,"260902217",2026-09-07,"COMMON ASSAULT","O","PERSONAL_WEAPONS",NA,"112","M",29,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","200 N EUTAW ST","N/A","CENTRAL","DOWNTOWN",39.291909,-76.621297,"STREET",1,"01:52 AM"
68363,"260902217",2026-09-07,"COMMON ASSAULT","O","PERSONAL_WEAPONS",NA,"112","F",NA,NA,"UNKNOWN","200 N EUTAW ST","N/A","CENTRAL","DOWNTOWN",39.291909,-76.621297,"STREET",1,"01:52 AM"
68364,"260902218",2026-09-06,"VANDALISM","O",NA,NA,"916","M",36,NA,"HISPANIC_OR_LATINO","400 E PATAPSCO AVE","N/A","SOUTHERN","BROOKLYN",39.23737,-76.605103,"STREET",1,"11:00 PM"
68418,"260901994",2026-09-06,"ROBBERY","I","PERSONAL_WEAPONS",NA,"113","F",33,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","300 N CHARLES ST","N/A","CENTRAL","DOWNTOWN",39.292507,-76.615487,"CONVENIENCE STORE",1,"11:02 AM"
68419,"260902003",2026-09-06,"SHOPLIFTING","I",NA,NA,"623",NA,NA,NA,NA,"5400 REISTERSTOWN RD","N/A","NORTHWEST","WOODMERE",39.347332,-76.689019,"WHOLESALEDISC. STOR",1,"12:33 PM"
68420,"260902429",2026-09-06,"LARCENY","I",NA,NA,"327","M",27,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","3900 ELMORA AVE","N/A","EASTERN","BELAIR-EDISON",39.318047,-76.559399,"OTHER/RESIDENTIAL",1,"06:00 PM"
68421,"260902997",2026-09-06,"AGG. ASSAULT","I","ASPHYXIATION",NA,"311","F",32,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","1800 N CALVERT ST","N/A","EASTERN","GREENMOUNT WEST",39.310232,-76.613918,"OTHER/RESIDENTIAL",1,"04:00 AM"
68422,"260903011",2026-09-06,"FRAUD","I",NA,NA,"128","F",33,"ASIAN","NOT_HISPANIC_OR_LATINO","2000 ALICEANNA ST","N/A","CENTRAL","FELLS POINT",39.283157,-76.588318,"UNKNOWN",1,"06:00 AM"
68423,"260902429",2026-09-06,"VANDALISM","I",NA,NA,"327","M",27,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","3900 ELMORA AVE","N/A","EASTERN","BELAIR-EDISON",39.318047,-76.559399,"OTHER/RESIDENTIAL",1,"06:00 PM"
68424,"260902436",2026-09-07,"VANDALISM","I",NA,NA,"725","M",29,NA,"UNKNOWN","800 N BENTALOU ST","N/A","WESTERN","MIDTOWN-EDMONDSON",39.297496,-76.653234,"OTHER/RESIDENTIAL",1,"12:00 AM"
68425,"260902458",2026-09-07,"LARCENY FROM AUTO","O",NA,NA,"215","F",40,"WHITE","HISPANIC_OR_LATINO","400 FOLCROFT ST","N/A","SOUTHEAST","BAYVIEW",39.288845,-76.542102,"STREET",1,"12:30 AM"
68433,"260900469",2026-09-01,"AUTO THEFT","O",NA,NA,"814","F",65,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","4500 MANORVIEW RD","N/A","SOUTHWEST","UPLANDS",39.286205,-76.692542,"STREET",1,"09:20 PM"
68434,"260900471",2026-09-01,"LARCENY FROM AUTO","O",NA,NA,"216","F",41,NA,"HISPANIC_OR_LATINO","1400 BONSAL ST","N/A","SOUTHEAST","MEDFORD",39.277448,-76.544886,"STREET",1,"11:30 PM"
68435,"260900471",2026-09-01,"VANDALISM","O",NA,NA,"216","F",41,NA,"HISPANIC_OR_LATINO","1400 BONSAL ST","N/A","SOUTHEAST","MEDFORD",39.277448,-76.544886,"STREET",1,"11:30 PM"
68436,"260900472",2026-09-02,"AUTO THEFT","O",NA,NA,"323","M",30,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","1700 RUTLAND AVE","N/A","EASTERN","BROADWAY EAST",39.310302,-76.592717,"STREET",1,"01:30 AM"
68437,"260900474",2026-09-02,"LARCENY FROM AUTO","O",NA,NA,"913","M",43,NA,"HISPANIC_OR_LATINO","1300 HAZEL ST","N/A","SOUTHERN","CURTIS BAY",39.225865,-76.591979,"STREET",1,"02:00 AM"
68438,"260902219",2026-09-07,"VANDALISM","I",NA,NA,"411","F",36,"WHITE","UNKNOWN","1200 SOUTHVIEW RD","N/A","NORTHEAST","ORIGINAL NORTHWOOD",39.340345,-76.596768,"OTHER/RESIDENTIAL",1,"01:30 AM"
68439,"260902166",2026-09-06,"INTIMIDATION","I",NA,NA,"315","F",39,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","2900 THE ALAMEDA","N/A","EASTERN","COLDSTREAM HOMESTEAD MONTEBELLO",39.325122,-76.594106,"OTHER/RESIDENTIAL",1,"10:30 PM"
68440,"260902167",2026-09-06,"ROBBERY - COMMERCIAL","I","PERSONAL_WEAPONS",NA,"214",NA,NA,NA,NA,"3700 PULASKI HWY","N/A","SOUTHEAST","ORANGEVILLE",39.296867,-76.56634,"SPECIALTY STORE",1,"10:39 PM"
68441,"260902167",2026-09-06,"ROBBERY","I","PERSONAL_WEAPONS",NA,"214","M",29,NA,"HISPANIC_OR_LATINO","3700 PULASKI HWY","N/A","SOUTHEAST","ORANGEVILLE",39.296867,-76.56634,"SPECIALTY STORE",1,"10:39 PM"
68442,"260902170",2026-09-06,"VANDALISM","I",NA,NA,"527","F",52,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3100 LOCH RAVEN RD","N/A","NORTHERN","COLDSTREAM HOMESTEAD MONTEBELLO",39.323729,-76.601164,"OTHER/RESIDENTIAL",1,"09:00 PM"
68443,"260902081",2026-09-06,"VANDALISM","I",NA,NA,"817","F",23,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","5 S BERNICE AVE","N/A","SOUTHWEST","CARROLL-SOUTH HILTON",39.285663,-76.669502,"OTHER/RESIDENTIAL",1,"09:00 AM"
68444,"260902165",2026-09-06,"ROBBERY","I","PERSONAL_WEAPONS",NA,"826","F",32,"WHITE","NOT_HISPANIC_OR_LATINO","1800 W FAYETTE ST","N/A","SOUTHWEST","FRANKLIN SQUARE",39.289358,-76.646206,"OTHER/RESIDENTIAL",1,"10:10 PM"
68445,"260935539",2026-09-06,"LARCENY","I",NA,NA,"228","F",21,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","100 N DECKER AVE","N/A","SOUTHEAST","PATTERSON PARK NEIGHBORHOOD",39.293736,-76.574011,"OTHER/RESIDENTIAL",1,"01:30 PM"
68446,"260935541",2026-09-06,"VANDALISM","I",NA,NA,"926","M",46,"WHITE","NOT_HISPANIC_OR_LATINO","800 MANGOLD ST","N/A","SOUTHERN","WASHINGTON VILLAGE/PIGTOWN",39.281325,-76.62765,"OTHER/RESIDENTIAL",1,"08:43 AM"
68447,"260935546",2026-09-06,"LARCENY","I",NA,NA,"521","M",25,"ASIAN","SOUTH_ASIAN","500 W UNIVERSITY PKWY","N/A","NORTHERN","ROLAND PARK",39.337033,-76.625456,"OTHER/RESIDENTIAL",1,"03:54 PM"
68448,"260935559",2026-09-06,"LARCENY FROM AUTO","O",NA,NA,"516","M",24,NA,"HISPANIC_OR_LATINO","2900 OAKFORD AVE","N/A","NORTHERN","PARKLANE",39.341623,-76.663132,"STREET",1,"01:21 PM"
68449,"260935566",2026-09-07,"LARCENY FROM AUTO","O",NA,NA,"215","M",35,"WHITE","NOT_HISPANIC_OR_LATINO","400 FOLCROFT ST","N/A","SOUTHEAST","BAYVIEW",39.288474,-76.542076,"STREET",1,"12:30 AM"
68498,"260902461",2026-09-06,"LARCENY","I",NA,NA,"626","F",48,NA,"UNKNOWN","5700 GREENSPRING AVE","N/A","NORTHWEST","MOUNT WASHINGTON",39.363616,-76.668917,"OTHER/RESIDENTIAL",1,"07:00 PM"
68499,"260902469",2026-09-06,"LARCENY","I",NA,NA,"223","F",27,"WHITE","NOT_HISPANIC_OR_LATINO","100 N DUNCAN ST","N/A","SOUTHEAST","BUTCHERS HILL",39.293705,-76.58686,"OTHER/RESIDENTIAL",1,"04:50 PM"
68500,"260902419",2026-09-06,"LARCENY OF MOTOR VEHICLE PARTS OR ACCESSORIES","O",NA,NA,"826","M",68,"WHITE","UNKNOWN","10 N FULTON AVE","N/A","SOUTHWEST","FRANKLIN SQUARE",39.288858,-76.645053,"STREET",1,"09:00 PM"
68501,"260902029",2026-09-06,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"113","M",NA,NA,"UNKNOWN","30 W BALTIMORE ST","N/A","CENTRAL","DOWNTOWN",39.289616,-76.616255,"CONVENIENCE STORE",1,"02:21 PM"
68502,"260902030",2026-09-06,"SHOPLIFTING","I",NA,NA,"213",NA,NA,NA,NA,"4100 PULASKI HWY","N/A","SOUTHEAST","KRESSON",39.296926,-76.562615,"CONVENIENCE STORE",1,"02:12 PM"
68503,"260902042",2026-09-06,"VANDALISM","I",NA,NA,"913",NA,NA,NA,NA,"1200 CAMBRIA ST","N/A","SOUTHERN","CURTIS BAY",39.232829,-76.593615,"SCHOOL",1,"02:40 PM"
68504,"260902043",2026-09-06,"LARCENY FROM AUTO","O",NA,NA,"814","M",25,"ASIAN","UNKNOWN","4400 SCARLET OAK LN","N/A","SOUTHWEST","UPLANDS",39.290398,-76.690933,"STREET",1,"02:30 PM"
68505,"260902047",2026-09-06,"VANDALISM","O",NA,NA,"217","M",35,"WHITE","NOT_HISPANIC_OR_LATINO","6500 CLEVELAND AVE","N/A","SOUTHEAST","SAINT HELENA",39.261709,-76.531451,"STREET",1,"04:20 AM"
68506,"260902048",2026-09-06,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"125","F",28,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","1100 MC ALEER CT","N/A","CENTRAL","OLDTOWN",39.299911,-76.602572,"OTHER/RESIDENTIAL",1,"03:36 PM"
68507,"260902050",2026-09-06,"LARCENY","I",NA,NA,"414",NA,NA,NA,NA,"5600 THE ALAMEDA","N/A","NORTHEAST","GLEN OAKS",39.359047,-76.595696,"WHOLESALEDISC. STOR",1,"03:36 PM"
68508,"260902053",2026-09-06,"AUTO THEFT","O",NA,NA,"213","F",37,"WHITE","NOT_HISPANIC_OR_LATINO","600 QUAIL ST","N/A","SOUTHEAST","GREEKTOWN",39.285982,-76.554153,"STREET",1,"05:30 AM"
68509,"260901940",2026-09-06,"COMMON ASSAULT","I","UNKNOWN",NA,"828","M",45,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","900 W LOMBARD ST","N/A","SOUTHWEST","HOLLINS MARKET",39.286691,-76.632587,"OTHER/RESIDENTIAL",1,"04:50 AM"
68510,"260901940",2026-09-06,"COMMON ASSAULT","I","UNKNOWN",NA,"828","M",56,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","900 W LOMBARD ST","N/A","SOUTHWEST","HOLLINS MARKET",39.286691,-76.632587,"OTHER/RESIDENTIAL",1,"04:50 AM"
68511,"260900485",2026-09-01,"LARCENY FROM AUTO","I",NA,NA,"411","F",34,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","1100 E 36TH ST","N/A","NORTHEAST","EDNOR GARDENS-LAKESIDE",39.331897,-76.60006,"OTHER/RESIDENTIAL",1,"11:00 PM"
68512,"260808009",2026-08-24,"VANDALISM","O",NA,NA,"616","F",78,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3100 LIBERTY HEIGHTS AVE","N/A","NORTHWEST","ASHBURTON",39.32337,-76.667668,"STREET",1,"03:00 PM"
68513,"260808011",2026-08-24,"ROBBERY","I","PERSONAL_WEAPONS",NA,"525","F",50,"WHITE","UNKNOWN","3400 BARCLAY ST","N/A","NORTHERN","OAKENSHAWE",39.329673,-76.610876,"OTHER/RESIDENTIAL",1,"04:06 PM"
68514,"260808439",2026-08-24,"AUTO THEFT","O",NA,NA,"517","F",84,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3600 LUCILLE AVE","N/A","NORTHERN","CENTRAL PARK HEIGHTS",39.341653,-76.674488,"STREET",1,"10:00 PM"
68515,"260808289",2026-08-25,"LARCENY FROM AUTO","I",NA,NA,"216","M",44,"UNKNOWN","HISPANIC_OR_LATINO","5800 CARDIFF AVE","N/A","SOUTHEAST","MEDFORD",39.276499,-76.544547,"OTHER/RESIDENTIAL",1,"02:00 AM"
68516,"260900262",2026-08-24,"LARCENY","I",NA,NA,"526","M",33,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3600 OLD YORK RD","N/A","NORTHERN","WAVERLY",39.333265,-76.607441,"OTHER/RESIDENTIAL",1,"08:12 PM"
68517,"260808226",2026-08-25,"LARCENY","O",NA,NA,"125","F",35,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","600 AISQUITH ST","N/A","CENTRAL","OLDTOWN",39.297637,-76.60172,"STREET",1,"03:20 AM"
68518,"260807833",2026-08-24,"SHOPLIFTING","I",NA,NA,"121",NA,NA,NA,NA,"400 E PRATT ST","N/A","CENTRAL","INNER HARBOR",39.287036,-76.609326,"DRUG STORE / MED  BLDG",1,"12:30 AM"
68519,"260807841",2026-08-24,"LARCENY","I","PERSONAL_WEAPONS",NA,"615","M",25,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3000 NORMOUNT CT","N/A","NORTHWEST","ROSEMONT",39.302675,-76.667789,"OTHER/RESIDENTIAL",1,"01:00 AM"
68520,"260807841",2026-08-24,"LARCENY","I","PERSONAL_WEAPONS",NA,"615",NA,NA,NA,NA,"3000 NORMOUNT CT","N/A","NORTHWEST","ROSEMONT",39.302675,-76.667789,"OTHER/RESIDENTIAL",1,"01:00 AM"
68521,"260807631",2026-08-23,"AGG. ASSAULT","O","PERSONAL_WEAPONS",NA,"112","F",33,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","100 N HOWARD ST","N/A","CENTRAL","DOWNTOWN",39.290558,-76.61973,"STREET",1,"12:00 PM"
68522,"260807635",2026-08-23,"FRAUD","I",NA,NA,"917","F",36,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","200 REEDBIRD AVE","N/A","SOUTHERN","CHERRY HILL",39.24869,-76.616643,"CONVENIENCE STORE",1,"12:30 PM"
68523,"260902148",2026-09-06,"COMMON ASSAULT","O","PERSONAL_WEAPONS",NA,"113","M",39,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","200 W FAYETTE ST","N/A","CENTRAL","DOWNTOWN",39.290649,-76.618131,"STREET",1,"09:07 PM"
68524,"260902155",2026-09-06,"LARCENY","I",NA,NA,"516","F",34,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","4400 PARK HEIGHTS AVE","N/A","NORTHERN","CENTRAL PARK HEIGHTS",39.340366,-76.667434,"CONVENIENCE STORE",1,"09:52 PM"
68525,"260902163",2026-09-06,"VANDALISM","I",NA,NA,"121",NA,NA,NA,NA,"500 E PRATT ST","N/A","CENTRAL","INNER HARBOR",39.286906,-76.6083,"RESTAURANT",1,"10:15 PM"
68526,"260902189",2026-09-06,"AGG. ASSAULT","I","KNIFE_CUTTING_INSTRUMENT",NA,"215","F",20,"WHITE","HISPANIC_OR_LATINO","6800 GOUGH ST","N/A","SOUTHEAST","EASTWOOD",39.290796,-76.530877,"OTHER/RESIDENTIAL",1,"09:57 PM"
68527,"260902190",2026-09-06,"LARCENY","O",NA,NA,"815","F",32,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3400 FREDERICK AVE","N/A","SOUTHWEST","IRVINGTON",39.281508,-76.674567,"STREET",1,"11:30 PM"
68528,"260902194",2026-09-06,"COMMON ASSAULT","I","OTHER",NA,"917","M",22,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","2400 SEABURY RD","N/A","SOUTHERN","CHERRY HILL",39.252378,-76.623624,"OTHER/RESIDENTIAL",1,"08:00 PM"
68529,"260902509",2026-09-07,"LARCENY FROM AUTO","O",NA,NA,"212","F",36,NA,"HISPANIC_OR_LATINO","4000 EASTERN AVE","N/A","SOUTHEAST","BREWERS HILL",39.286629,-76.562952,"STREET",1,"12:00 AM"
68530,"260902512",2026-09-06,"VANDALISM","O",NA,NA,"927","F",32,"WHITE","NOT_HISPANIC_OR_LATINO","1400 HENRY ST","N/A","SOUTHERN","RIVERSIDE",39.273405,-76.607447,"STREET",1,"08:00 AM"
68531,"260902514",2026-09-07,"ROBBERY","O","PERSONAL_WEAPONS",NA,"126","F",42,"UNKNOWN","HISPANIC_OR_LATINO","100 S BROADWAY","N/A","CENTRAL","WASHINGTON HILL",39.290261,-76.594275,"STREET",1,"03:00 AM"
68532,"260902518",2026-09-07,"AUTO THEFT","O",NA,NA,"813","F",19,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","100 N ROCK GLEN RD","N/A","SOUTHWEST","TEN HILLS",39.284793,-76.70129,"SHED/GARAGE",1,"03:00 AM"
68533,"260902197",2026-09-07,"AGG. ASSAULT","O","FIREARM",NA,"722","F",47,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1800 APPLETON ST","N/A","WESTERN","EASTERWOOD",39.308864,-76.649178,"STREET",1,"12:12 AM"
68534,"260902199",2026-09-06,"SHOPLIFTING","I",NA,NA,"718",NA,NA,NA,NA,"2500 EUTAW PL","N/A","WESTERN","RESERVOIR HILL",39.315091,-76.638819,"OTHER/RESIDENTIAL",1,"08:27 PM"
68568,"260902447",2026-09-07,"VANDALISM","I",NA,NA,"713","M",52,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1600 DRUID HILL AVE","N/A","WESTERN","UPTON",39.304347,-76.631701,"OTHER/RESIDENTIAL",1,"05:42 PM"
68569,"260901766",2026-09-05,"LARCENY","I",NA,NA,"825",NA,NA,NA,NA,"2400 FREDERICK AVE","N/A","SOUTHWEST","MILLHILL",39.282588,-76.653448,"WHOLESALEDISC. STOR",1,"05:15 PM"
68570,"260902423",2026-09-05,"AUTO THEFT","I",NA,NA,"928","F",23,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1800 S HANOVER ST","N/A","SOUTHERN","SOUTH BALTIMORE",39.268731,-76.615714,"OTHER/RESIDENTIAL",1,"02:00 PM"
68584,"260901940",2026-09-06,"COMMON ASSAULT","I","UNKNOWN",NA,"828","M",32,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","900 W LOMBARD ST","N/A","SOUTHWEST","HOLLINS MARKET",39.286691,-76.632587,"OTHER/RESIDENTIAL",1,"04:50 AM"
68585,"260902318",2026-09-06,"AUTO THEFT","O",NA,NA,"611",NA,NA,NA,NA,"4700 WAKEFIELD RD","N/A","NORTHWEST","WEST FOREST PARK",39.318852,-76.694616,"STREET",1,"04:00 AM"
68586,"260902318",2026-09-06,"VANDALISM","O",NA,NA,"611",NA,NA,NA,NA,"4700 WAKEFIELD RD","N/A","NORTHWEST","WEST FOREST PARK",39.318852,-76.694616,"STREET",1,"04:00 AM"
68587,"260902327",2026-09-07,"AUTO THEFT","O",NA,NA,"412","F",35,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","1500 WINSTON AVE","N/A","NORTHEAST","STONEWOOD-PENTWOOD-WINSTON",39.349964,-76.590327,"STREET",1,"02:30 AM"
68588,"260901949",2026-09-06,"COMMON ASSAULT","O","PERSONAL_WEAPONS",NA,"818","M",42,"UNKNOWN","HISPANIC_OR_LATINO","2700 W FRANKLIN ST","N/A","SOUTHWEST","PENROSE/FAYETTE STREET OUTREACH",39.292972,-76.662036,"STREET",1,"05:40 AM"
68589,"260902019",2026-09-06,"COMMON ASSAULT","O","PERSONAL_WEAPONS",NA,"818","F",30,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","200 N FRANKLINTOWN RD","N/A","SOUTHWEST","PENROSE/FAYETTE STREET OUTREACH",39.290627,-76.660976,"STREET",1,"01:58 PM"
68590,"260902019",2026-09-06,"VANDALISM","O","PERSONAL_WEAPONS",NA,"818","F",30,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","200 N FRANKLINTOWN RD","N/A","SOUTHWEST","PENROSE/FAYETTE STREET OUTREACH",39.290627,-76.660976,"STREET",1,"01:58 PM"
68591,"260902025",2026-09-06,"AGG. ASSAULT","I","PERSONAL_WEAPONS",NA,"227","F",29,"WHITE","HISPANIC_OR_LATINO","600 N HIGHLAND AVE","N/A","SOUTHEAST","ELLWOOD PARK/MONUMENT",39.298714,-76.570049,"OTHER/RESIDENTIAL",1,"01:50 PM"
68592,"260902351",2026-09-06,"LARCENY FROM AUTO","O",NA,NA,"525","F",67,"WHITE","UNKNOWN","300 NORTHWAY","N/A","NORTHERN","GUILFORD",39.342716,-76.612601,"STREET",1,"09:00 PM"
68593,"260902357",2026-09-06,"LARCENY","I",NA,NA,"412","M",38,"WHITE","NOT_HISPANIC_OR_LATINO","1000 WITHERSPOON RD","N/A","NORTHEAST","CAMERON VILLAGE",39.358043,-76.599277,"OTHER/RESIDENTIAL",1,"11:15 AM"
68594,"260902096",2026-09-06,"LARCENY","I",NA,NA,"825","F",41,"WHITE","UNKNOWN","2500 FREDERICK AVE","N/A","SOUTHWEST","SHIPLEY HILL",39.283306,-76.656349,"OTHER/RESIDENTIAL",1,"12:30 AM"
68595,"260900492",2026-09-01,"LARCENY FROM AUTO","O",NA,NA,"413","F",60,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","2000 RAMBLEWOOD RD","N/A","NORTHEAST","LOCH RAVEN",39.357919,-76.576919,"STREET",1,"09:00 PM"
68596,"260807623",2026-08-23,"VANDALISM","I",NA,NA,"511",NA,NA,NA,NA,"3600 FALLS RD","N/A","NORTHERN","HAMPDEN",39.330976,-76.635129,"RESTAURANT",1,"10:25 AM"
68597,"260807624",2026-08-23,"COMMON ASSAULT","O","PERSONAL_WEAPONS",NA,"124","F",43,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","500 FALLSWAY","N/A","CENTRAL","PENN-FALLSWAY",39.295909,-76.610317,"STREET",1,"11:47 AM"
68598,"260902474",2026-08-23,"LARCENY","O",NA,NA,"928","M",43,"WHITE","NOT_HISPANIC_OR_LATINO","1600 LIGHT ST","N/A","SOUTHERN","SOUTH BALTIMORE",39.271327,-76.61171,"SHED/GARAGE",1,"09:00 PM"
68599,"260902730",2026-08-23,"VANDALISM",NA,NA,NA,"322","M",60,"WHITE","UNKNOWN","3900 ERDMAN AVE","N/A","EASTERN","BELAIR-EDISON",39.31401,-76.569933,"VACANT BUILDING",1,"02:00 PM"
68600,"260935548",2026-08-23,"LARCENY","O",NA,NA,"928","M",32,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","1800 S HANOVER ST","N/A","SOUTHERN","SOUTH BALTIMORE",39.268731,-76.615714,"SHED/GARAGE",1,"07:50 PM"
68601,"260807611",2026-08-23,"BURGLARY","I",NA,NA,"113",NA,NA,NA,NA,"500 N CHARLES ST","N/A","CENTRAL","MOUNT VERNON",39.296178,-76.615334,"CONVENIENCE STORE",1,"08:28 AM"
68602,"260807611",2026-08-23,"BURGLARY","I",NA,NA,"113","M",50,"ASIAN","NOT_HISPANIC_OR_LATINO","500 N CHARLES ST","N/A","CENTRAL","MOUNT VERNON",39.296178,-76.615334,"CONVENIENCE STORE",1,"08:28 AM"
68603,"260807612",2026-08-23,"AGG. ASSAULT","I","PERSONAL_WEAPONS",NA,"112","F",54,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","300 W FAYETTE ST","N/A","CENTRAL","DOWNTOWN",39.290629,-76.619994,"OTHER/RESIDENTIAL",1,"09:06 AM"
68604,"260807612",2026-08-23,"AGG. ASSAULT","I","KNIFE_CUTTING_INSTRUMENT",NA,"112","M",14,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","300 W FAYETTE ST","N/A","CENTRAL","DOWNTOWN",39.290629,-76.619994,"OTHER/RESIDENTIAL",1,"09:06 AM"
68605,"260807637",2026-08-23,"SHOPLIFTING","I",NA,NA,"522",NA,NA,NA,NA,"6300 YORK RD","N/A","NORTHERN","LAKE WALKER",39.371499,-76.609362,"WHOLESALEDISC. STOR",1,"11:22 AM"
68606,"260807639",2026-08-23,"COMMON ASSAULT","I","PERSONAL_WEAPONS",NA,"616","F",21,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","3500 LIBERTY HEIGHTS AVE","N/A","NORTHWEST","FOREST PARK",39.325228,-76.676096,"OTHER/RESIDENTIAL",1,"12:30 PM"
68607,"260807647",2026-08-23,"LARCENY FROM AUTO","O",NA,NA,"926","M",18,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","600 WASHINGTON BLVD","N/A","SOUTHERN","RIDGELY'S DELIGHT",39.28417,-76.62446,"STREET",1,"06:00 AM"
68608,"260902204",2026-09-07,"AGG. ASSAULT","O","PERSONAL_WEAPONS",NA,"124","F",33,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","800 MC KIM ST","N/A","CENTRAL","OLDTOWN",39.299524,-76.605998,"STREET",1,"12:14 AM"
68609,"260902206",2026-09-07,"AGG. ASSAULT","I","PERSONAL_WEAPONS",NA,"123","F",32,"BLACK_OR_AFRICAN_AMERICAN","NOT_HISPANIC_OR_LATINO","100 N BETHEL ST","N/A","CENTRAL","WASHINGTON HILL",39.293409,-76.595341,"OTHER/RESIDENTIAL",1,"12:40 AM"
68610,"260902208",2026-09-07,"COMMON ASSAULT","I","OTHER",NA,"621","M",55,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","4300 FERNHILL AVE","N/A","NORTHWEST","WEST ARLINGTON",39.337934,-76.692708,"OTHER/RESIDENTIAL",1,"12:40 AM"
68611,"260902587",2026-09-06,"AGG. ASSAULT","I","BLUNT_OBJECT",NA,"226","F",35,"WHITE","HISPANIC_OR_LATINO","600 N BELNORD AVE","N/A","SOUTHEAST","MCELDERRY PARK",39.298827,-76.578833,"OTHER/RESIDENTIAL",1,"04:00 AM"
68612,"260901025",2026-09-03,"VANDALISM","O",NA,NA,"211","M",46,"WHITE","NOT_HISPANIC_OR_LATINO","600 S KENWOOD AVE","N/A","SOUTHEAST","CANTON",39.284623,-76.577299,"STREET",1,"04:06 AM"
68613,"260901034",2026-09-03,"LARCENY","O",NA,NA,"425","F",25,"BLACK_OR_AFRICAN_AMERICAN","UNKNOWN","5900 BENTON HEIGHTS AVE","N/A","NORTHEAST","HAMILTON",39.34606,-76.544001,"STREET",1,"08:30 PM"
68614,"260900824",2026-09-03,"AGG. ASSAULT","O","PERSONAL_WEAPONS",NA,"314","M",27,NA,"HISPANIC_OR_LATINO","2200 KIRK AVE","N/A","EASTERN","EAST BALTIMORE MIDWAY",39.3147,-76.605354,"STREET",1,"06:09 AM"
